Uniprot,symbol,Fasta header,Sequence coverage [%],Distal#1_Ave,Distal#2_Ave,Distal#3_Ave,Proximal#1_Ave,Proximal#2_Ave,Proximal#3_Ave,Distal,Proximal,minus_LOG10_p_value,Difference,p_value
Q6PBX2,sar1b,>tr|Q6PBX2|Q6PBX2_DANRE SAR1a gene homolog 2 (S. cerevisiae) OS=Danio rerio GN=sar1b PE=2 SV=1,33.3,22.827225,25.31926667,25.115125,22.877725,24.86426667,25.29395,24.42053889,24.34531389,0.84,-1.855,0.14 
Q6PBX5,adi1,">sp|Q6PBX5|MTND_DANRE 1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase OS=Danio rerio GN=adi1 PE=2 SV=2",11.6,22.28145,21.22066667,20.60405,22.687975,20.78413333,22.1086,21.36872222,21.86023611,4.92,1.191,0.00 
Q6PBX8,ndufv2,>tr|Q6PBX8|Q6PBX8_DANRE Uncharacterized protein OS=Danio rerio GN=ndufv2 PE=2 SV=1,19.7,22.962225,23.4886,23.704325,22.43685,23.0583,22.914125,23.38505,22.80309167,0.28,-0.578,0.52 
Q6PBX9,reep5,>tr|Q6PBX9|Q6PBX9_DANRE Receptor expression-enhancing protein OS=Danio rerio GN=reep5 PE=2 SV=1,9,24.217125,25.01483333,23.50485,22.805025,24.65263333,24.30735,24.24560278,23.92166944,0.76,-0.708,0.18 
Q6PBY1,rps3a,>sp|Q6PBY1|RS3A_DANRE 40S ribosomal protein S3a OS=Danio rerio GN=rps3a PE=2 SV=3,56.9,27.11565,28.48956667,28.148925,29.00495,28.75406667,28.5188,27.91804722,28.75927222,0.25,-0.923,0.56 
Q6PBY3,edf1,>sp|Q6PBY3|EDF1_DANRE Endothelial differentiation-related factor 1 homolog OS=Danio rerio GN=edf1 PE=2 SV=1,26,21.952625,21.967,21.644175,23.149575,21.81546667,22.585675,21.8546,22.51690556,0.99,-1.168,0.10 
Q6PBY8,skp1,>tr|Q6PBY8|Q6PBY8_DANRE S-phase kinase-associated protein 1 OS=Danio rerio GN=skp1 PE=2 SV=1,45.4,24.839225,23.64626667,24.88385,24.777675,25.11776667,24.514575,24.45644722,24.80333889,0.39,-0.422,0.41 
Q6PBZ1,rpl7a,>tr|Q6PBZ1|Q6PBZ1_DANRE OTTDARP00000018222 OS=Danio rerio GN=rpl7a PE=2 SV=1,51.1,28.348825,28.78796667,28.7409,28.74455,28.87493333,29.156725,28.62589722,28.92540278,0.47,-0.477,0.34 
Q6PC01,faua,>tr|Q6PC01|Q6PC01_DANRE Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (Fox derived) ribosomal protein S30 OS=Danio rerio GN=faua PE=2 SV=1,7.5,22.351925,25.3713,23.466575,23.1041,25.78333333,24.067375,23.72993333,24.31826944,1.51,-1.329,0.03 
Q6PC12,eno1a,">tr|Q6PC12|Q6PC12_DANRE Enolase 1, (Alpha) OS=Danio rerio GN=eno1a PE=2 SV=1",31.9,26.8263,26.57016667,27.227025,26.2879,26.66503333,27.4619,26.87449722,26.80494444,3.45,0.473,0.00 
Q6PC13,phb2a,>tr|Q6PC13|Q6PC13_DANRE Prohibitin 2 OS=Danio rerio GN=phb2a PE=2 SV=1,25.2,24.184625,24.3011,24.854375,24.1701,25.2981,25.12285,24.4467,24.86368333,0.86,2.156,0.14 
Q6PC14,rpl23,>sp|Q6PC14|RL23_DANRE 60S ribosomal protein L23 OS=Danio rerio GN=rpl23 PE=2 SV=1,43.6,27.4453,27.14976667,27.37325,27.588675,27.0964,27.47125,27.32277222,27.38544167,1.37,-0.257,0.04 
Q6PC22,ndufa8,">tr|Q6PC22|Q6PC22_DANRE NADH dehydrogenase (Ubiquinone) 1 alpha subcomplex, 8 OS=Danio rerio GN=ndufa8 PE=2 SV=1",8.7,21.96355,22.4308,21.826225,22.9041,21.36073333,21.1825,22.073525,21.81577778,1.74,-0.436,0.02 
Q6PC29,ywhag1,>sp|Q6PC29|143G1_DANRE 14-3-3 protein gamma-1 OS=Danio rerio GN=ywhag1 PE=2 SV=1,59.5,22.7226,22.0705,24.175775,22.4048,25.20616667,24.315975,22.989625,23.97564722,0.16,-0.122,0.70 
Q6PC30,cops5,>sp|Q6PC30|CSN5_DANRE COP9 signalosome complex subunit 5 OS=Danio rerio GN=cops5 PE=2 SV=1,13.5,23.331,21.65223333,21.41335,24.686,20.86256667,21.18605,22.13219444,22.24487222,0.29,-0.628,0.51 
Q6PC35,atp6v1h,">tr|Q6PC35|Q6PC35_DANRE ATPase, H+ transporting, lysosomal, V1 subunit H OS=Danio rerio GN=atp6v1h PE=2 SV=1",26.8,22.2028,21.39703333,25.093875,22.957575,21.26,23.722375,22.89790278,22.64665,0.61,-1.323,0.25 
Q6PC53,ppiab,>tr|Q6PC53|Q6PC53_DANRE Peptidyl-prolyl cis-trans isomerase OS=Danio rerio GN=ppiab PE=2 SV=1,53.7,30.93965,30.37036667,30.2737,30.58535,30.2354,29.851175,30.52790556,30.223975,1.58,1.383,0.03 
Q6PC68,atp6v1ba,">tr|Q6PC68|Q6PC68_DANRE ATPase, H+ transporting, lysosomal, V1 subunit B, member a OS=Danio rerio GN=atp6v1ba PE=2 SV=1",33.8,24.455475,25.19883333,25.919775,23.6842,25.0192,25.59655,25.19136111,24.76665,1.04,1.267,0.09 
Q6PC69,rpl10a,>sp|Q6PC69|RL10A_DANRE 60S ribosomal protein L10a OS=Danio rerio GN=rpl10a PE=2 SV=1,40.7,26.6397,27.861,27.248875,26.526225,27.9664,27.968775,27.24985833,27.48713333,0.13,-0.106,0.74 
Q6PC73,grb2b,>tr|Q6PC73|Q6PC73_DANRE Growth factor receptor-bound protein 2 OS=Danio rerio GN=grb2b PE=2 SV=1,46.5,22.834925,23.36616667,23.17315,22.21955,22.9096,22.630625,23.12474722,22.58659167,0.21,-0.345,0.62 
Q6PC77,atp5h,">tr|Q6PC77|Q6PC77_DANRE ATP synthase, H+ transporting, mitochondrial F0 complex, subunit d OS=Danio rerio GN=atp5h PE=2 SV=1",59,26.858675,27.02496667,26.85565,27.145625,26.89883333,26.4044,26.91309722,26.81628611,0.74,0.568,0.18 
Q6PC80,rps5,>tr|Q6PC80|Q6PC80_DANRE Ribosomal protein S5 OS=Danio rerio GN=rps5 PE=2 SV=1,49.5,27.83115,27.89183333,28.3763,28.473275,28.0204,29.13725,28.03309444,28.54364167,0.98,0.156,0.10 
Q6PC90,rps12,>tr|Q6PC90|Q6PC90_DANRE 40S ribosomal protein S12 OS=Danio rerio GN=rps12 PE=2 SV=1,70.5,27.153,27.90276667,27.668175,27.3891,28.3176,28.141775,27.57464722,27.94949167,0.51,1.305,0.31 
Q6PC91,btf3l4,>sp|Q6PC91|BT3L4_DANRE Transcription factor BTF3 homolog 4 OS=Danio rerio GN=btf3l4 PE=2 SV=1,28.5,22.046625,21.59983333,21.3396,22.683375,20.79393333,21.908125,21.66201944,21.79514444,4.55,1.130,0.00 
Q6PC95,tuba8l2,">tr|Q6PC95|Q6PC95_DANRE Tubulin, alpha 8 like 2 OS=Danio rerio GN=tuba8l2 PE=2 SV=1",61.2,27.2187,27.4597,27.626725,26.249675,27.5317,27.2358,27.43504167,27.005725,0.01,-0.026,0.99 
Q6PCR4,ranbp3b,>tr|Q6PCR4|Q6PCR4_DANRE Uncharacterized protein OS=Danio rerio GN=ranbp3b PE=2 SV=1,7.2,22.88835,22.0943,21.5547,23.0158,20.6425,21.118875,22.17911667,21.59239167,0.76,-1.557,0.17 
Q6PCR7,eif3a,>sp|Q6PCR7|EIF3A_DANRE Eukaryotic translation initiation factor 3 subunit A OS=Danio rerio GN=eif3a PE=2 SV=1,21.9,22.047925,26.05323333,27.119975,24.1215,25.6963,27.57575,25.07371111,25.79785,0.52,-1.455,0.30 
Q6PCS6,mtfp1,>sp|Q6PCS6|MTFP1_DANRE Mitochondrial fission process protein 1 OS=Danio rerio GN=mtfp1 PE=2 SV=1,26.7,21.572625,21.90216667,21.79455,22.794225,20.71143333,21.558475,21.75644722,21.68804444,0.69,-0.710,0.20 
Q6PCS7,prkag1,">tr|Q6PCS7|Q6PCS7_DANRE Protein kinase, AMP-activated, gamma 1 non-catalytic subunit OS=Danio rerio GN=prkag1 PE=2 SV=1",29.4,22.8989,21.8826,22.497,22.641025,21.26463333,23.1169,22.42616667,22.34085278,2.09,0.592,0.01 
Q6PD83,bzw1a,>sp|Q6PD83|BZW1A_DANRE Basic leucine zipper and W2 domain-containing protein 1-A OS=Danio rerio GN=bzw1a PE=2 SV=1,12.2,22.859225,21.50673333,24.79615,22.8112,20.77666667,24.83255,23.05403611,22.80680556,0.35,0.742,0.45 
Q6PD99,marcksl1a,>tr|Q6PD99|Q6PD99_DANRE MARCKS-like 1 OS=Danio rerio GN=marcksl1a PE=2 SV=1,27.2,23.5432,21.35506667,24.960325,24.92,24.9249,24.62075,23.28619722,24.82188333,1.41,0.773,0.04 
Q6PE25,eef1g,>sp|Q6PE25|EF1G_DANRE Elongation factor 1-gamma OS=Danio rerio GN=eef1g PE=2 SV=1,54.1,27.373325,28.35873333,28.3227,28.2581,28.49493333,29.02615,28.01825278,28.59306111,0.24,-0.443,0.58 
Q6PE26,calr3a,>tr|Q6PE26|Q6PE26_DANRE Calr protein OS=Danio rerio GN=calr3a PE=2 SV=1,49.3,27.93915,28.0488,28.412475,27.1503,27.99946667,28.2949,28.133475,27.81488889,0.12,-0.099,0.76 
Q6PE34,zgc:65894,>tr|Q6PE34|Q6PE34_DANRE Uncharacterized protein OS=Danio rerio GN=zgc:65894 PE=2 SV=1,62.4,22.484275,21.71323333,21.5499,22.46115,21.38543333,22.3792,21.91580278,22.07526111,0.42,-0.940,0.38 
Q6PE45,rer1,>tr|Q6PE45|Q6PE45_DANRE RER1 homolog OS=Danio rerio GN=rer1 PE=2 SV=1,9.2,22.9647,21.37523333,21.932625,23.1124,20.6824,21.517575,22.09085278,21.77079167,0.25,0.293,0.56 
Q6PFJ0,rpl7l1,>tr|Q6PFJ0|Q6PFJ0_DANRE Ribosomal protein L7-like 1 OS=Danio rerio GN=rpl7l1 PE=2 SV=1,15.4,22.44425,22.2406,21.220525,22.421,20.93743333,21.931525,21.96845833,21.76331944,0.22,-0.216,0.60 
Q6PFS4,immt,">tr|Q6PFS4|Q6PFS4_DANRE Inner membrane protein, mitochondrial (Mitofilin) OS=Danio rerio GN=immt PE=2 SV=1",28.9,24.863625,24.2815,26.088175,25.407,25.88323333,26.515175,25.07776667,25.93513611,0.06,0.109,0.87 
Q6PFS7,atg3,>sp|Q6PFS7|ATG3_DANRE Ubiquitin-like-conjugating enzyme ATG3 OS=Danio rerio GN=atg3 PE=2 SV=1,12.3,22.745,20.98343333,23.9692,22.552825,21.40566667,23.603625,22.56587778,22.52070556,0.19,0.081,0.64 
Q6PFT1,fbp1a,">tr|Q6PFT1|Q6PFT1_DANRE Fructose-1,6-bisphosphatase 1a OS=Danio rerio GN=fbp1a PE=2 SV=1",50.1,25.111425,26.64776667,27.460525,24.937675,27.07063333,27.909275,26.40657222,26.63919444,0.22,-0.144,0.61 
Q6PFT2,c6,>tr|Q6PFT2|Q6PFT2_DANRE C6 protein OS=Danio rerio GN=c6 PE=2 SV=1,15,23.316375,21.51223333,23.97945,22.030475,22.8551,24.4685,22.93601944,23.118025,0.16,0.191,0.69 
Q6PFT7,cotl1,>tr|Q6PFT7|Q6PFT7_DANRE Coactosin-like 1 OS=Danio rerio GN=cotl1 PE=2 SV=1,79.6,28.381575,29.30226667,28.943975,28.952225,29.96893333,29.2767,28.87593889,29.39928611,0.96,0.586,0.11 
Q6PFU1,cd81a,>tr|Q6PFU1|Q6PFU1_DANRE Tetraspanin OS=Danio rerio GN=cd81a PE=2 SV=1,33.9,24.1023,25.64206667,26.952575,25.838975,27.38116667,28.129775,25.56564722,27.11663889,0.19,-0.363,0.65 
Q6PFU4,cdc42,>tr|Q6PFU4|Q6PFU4_DANRE Cell division cycle 42 OS=Danio rerio GN=cdc42 PE=2 SV=1,47.1,24.10755,22.29776667,26.14825,24.271425,20.5492,25.335375,24.18452222,23.38533333,0.78,-1.276,0.17 
Q6PFV1,arpp19a,>tr|Q6PFV1|Q6PFV1_DANRE Uncharacterized protein OS=Danio rerio GN=arpp19a PE=2 SV=1,38.7,22.460475,22.93563333,23.62225,22.934675,22.52163333,23.237825,23.00611944,22.89804444,0.92,-1.040,0.12 
Q6PGV0,lrrfip2,>tr|Q6PGV0|Q6PGV0_DANRE Leucine rich repeat (In FLII) interacting protein 2 OS=Danio rerio GN=lrrfip2 PE=2 SV=1,7.9,22.239575,22.07316667,21.56465,22.382325,20.9761,21.89945,21.95913056,21.752625,0.49,1.764,0.32 
Q6PGV1,atp6v0d1,>sp|Q6PGV1|VA0D1_DANRE V-type proton ATPase subunit d 1 OS=Danio rerio GN=atp6v0d1 PE=1 SV=1,9.4,22.5518,22.195,21.064925,22.555325,20.88396667,21.611275,21.93724167,21.68352222,1.70,-2.514,0.02 
Q6PGY7,cisd1,>tr|Q6PGY7|Q6PGY7_DANRE Uncharacterized protein OS=Danio rerio GN=cisd1 PE=2 SV=1,26.2,22.45585,22.88486667,23.90805,22.333675,21.5114,24.091175,23.08292222,22.64541667,0.20,-0.224,0.63 
Q6PGZ7,irf6,>tr|Q6PGZ7|Q6PGZ7_DANRE Interferon regulatory factor 6 OS=Danio rerio GN=irf6 PE=2 SV=1,21.1,22.076325,21.7621,25.057225,23.007425,21.8021,24.430225,22.96521667,23.07991667,0.89,-2.206,0.13 
Q6PH06,crkl,>tr|Q6PH06|Q6PH06_DANRE Uncharacterized protein OS=Danio rerio GN=crkl PE=2 SV=1,27.5,23.2174,22.726,25.070775,23.210375,24.4454,24.247825,23.67139167,23.96786667,0.46,-0.391,0.35 
Q6PH46,cct4,>tr|Q6PH46|Q6PH46_DANRE T-complex protein 1 subunit delta OS=Danio rerio GN=cct4 PE=2 SV=1,37.3,25.128025,26.17943333,27.395225,25.292175,26.04576667,27.873975,26.23422778,26.40397222,0.77,-0.951,0.17 
Q6PH57,gnb1,>sp|Q6PH57|GBB1_DANRE Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 OS=Danio rerio GN=gnb1 PE=2 SV=1,37.1,23.3262,21.14796667,24.88615,22.9702,21.24946667,24.532225,23.12010556,22.91729722,2.16,2.193,0.01 
Q6PHD6,ilk,>tr|Q6PHD6|Q6PHD6_DANRE Integrin linked kinase OS=Danio rerio GN=ilk PE=2 SV=1,19.7,22.2666,21.7606,22.00175,22.4805,21.64876667,22.482975,22.00965,22.20408056,0.57,-0.755,0.27 
Q6PHD8,pa2g4b,">tr|Q6PHD8|Q6PHD8_DANRE Proliferation-associated 2G4 ,b OS=Danio rerio GN=pa2g4b PE=2 SV=1",38.6,24.39795,25.943,25.8548,25.404575,26.0274,26.364525,25.39858333,25.93216667,0.30,0.870,0.50 
Q6PHD9,selenbp1,>sp|Q6PHD9|SBP1_DANRE Selenium-binding protein 1 OS=Danio rerio GN=selenbp1 PE=2 SV=1,36.1,25.8931,25.82193333,25.77445,24.2909,25.1457,26.2394,25.82982778,25.22533333,0.83,2.230,0.15 
Q6PHF1,carhsp1,>tr|Q6PHF1|Q6PHF1_DANRE Calcium regulated heat stable protein 1 OS=Danio rerio GN=carhsp1 PE=2 SV=1,63.2,23.3058,21.7223,22.125675,23.6831,23.52206667,24.805775,22.38459167,24.00364722,0.35,0.193,0.45 
Q6PHG2,hpx,>sp|Q6PHG2|HEMO_DANRE Hemopexin OS=Danio rerio GN=hpx PE=2 SV=2,57.3,28.042875,28.9095,29.056,30.020075,30.02143333,30.1596,28.66945833,30.06703611,0.37,0.440,0.43 
Q6PHH3,pdcd10a,>sp|Q6PHH3|PD10A_DANRE Programmed cell death protein 10-A OS=Danio rerio GN=pdcd10a PE=1 SV=2,16.7,22.724725,21.9003,22.650025,22.27795,21.4144,22.349325,22.42501667,22.01389167,0.13,0.148,0.74 
Q6PHI8,tktb,>tr|Q6PHI8|Q6PHI8_DANRE Tkt protein OS=Danio rerio GN=tktb PE=2 SV=1,57.6,29.216425,28.74306667,29.368975,28.657075,28.643,29.34095,29.10948889,28.88034167,0.12,0.300,0.75 
Q6PHJ8,myl12.1,">tr|Q6PHJ8|Q6PHJ8_DANRE Myosin, light polypeptide 9, like OS=Danio rerio GN=myl12.1 PE=2 SV=1",62.2,28.9439,28.3862,28.480275,28.51855,28.9095,28.444275,28.60345833,28.62410833,1.13,0.634,0.07 
Q6PI20,h3f3a,>sp|Q6PI20|H33_DANRE Histone H3.3 OS=Danio rerio GN=h3f3a PE=2 SV=3,43.4,31.65265,33.34663333,32.37545,31.853525,33.23503333,32.2509,32.45824444,32.44648611,1.07,1.383,0.08 
Q6PI52,calm1a,>sp|Q6PI52|CALM_DANRE Calmodulin OS=Danio rerio GN=calm1a PE=2 SV=3,85.2,31.550975,30.64596667,30.143175,30.9557,30.7729,30.008275,30.78003889,30.57895833,0.82,-1.462,0.15 
Q6PUF3,hsd11b1l,>sp|Q6PUF3|DHI1L_DANRE Hydroxysteroid 11-beta-dehydrogenase 1-like protein OS=Danio rerio GN=hsd11b1l PE=2 SV=1,15,25.77085,20.81276667,21.683775,24.09325,21.1672,21.93825,22.75579722,22.39956667,0.63,-1.867,0.23 
Q6PUS3,cstf3,">tr|Q6PUS3|Q6PUS3_DANRE Cleavage stimulation factor, 3 pre-RNA, subunit 3, 77kDa OS=Danio rerio GN=cstf3 PE=2 SV=1",4.5,22.660675,21.77273333,22.090875,22.6849,20.26423333,21.55045,22.17476111,21.49986111,1.62,-1.215,0.02 
Q6PW01,cyth1a,>tr|Q6PW01|Q6PW01_DANRE Cytohesin 1-like protein OS=Danio rerio GN=cyth1a PE=2 SV=1,8.8,22.72805,22.3012,21.125075,22.515925,21.01906667,21.335625,22.05144167,21.62353889,0.60,-0.096,0.25 
Q6Q415,rpl36,>sp|Q6Q415|RL36_DANRE 60S ribosomal protein L36 OS=Danio rerio GN=rpl36 PE=3 SV=1,28.6,23.113925,25.6481,24.984,23.271475,25.68146667,24.92205,24.58200833,24.62499722,0.73,-1.073,0.18 
Q6Q417,rpl7,>tr|Q6Q417|Q6Q417_DANRE Ribosomal protein L7 OS=Danio rerio GN=rpl7 PE=2 SV=1,46.7,28.6749,28.98746667,29.10615,28.9535,29.17686667,29.3409,28.92283889,29.15708889,0.02,0.026,0.95 
Q6Q419,rps29,>tr|Q6Q419|Q6Q419_DANRE Ribosomal protein S29 OS=Danio rerio GN=rps29 PE=2 SV=1,19.6,22.920825,21.5711,21.625525,21.32355,21.81543333,20.885725,22.03915,21.34156944,0.12,-0.179,0.76 
Q6Q420,rps15a,>tr|Q6Q420|Q6Q420_DANRE Ribosomal protein S15a OS=Danio rerio GN=rps15a PE=2 SV=1,51.5,25.6797,26.5586,26.952575,27.5382,27.14786667,27.242625,26.39695833,27.30956389,0.79,0.092,0.16 
Q6Q421,rps15,>tr|Q6Q421|Q6Q421_DANRE Ribosomal protein S15 OS=Danio rerio GN=rps15 PE=2 SV=1,51,22.664675,24.6524,24.137275,22.5607,23.33983333,25.818175,23.81811667,23.90623611,0.59,0.733,0.26 
Q6TEL1,rad21a,>tr|Q6TEL1|Q6TEL1_DANRE RAD21 homolog OS=Danio rerio GN=rad21a PE=2 SV=1,16,22.999625,22.02443333,23.127475,22.0891,21.9916,22.345325,22.71717778,22.14200833,0.33,-0.456,0.47 
Q6TEP1,fam91a1,>sp|Q6TEP1|F91A1_DANRE Protein FAM91A1 OS=Danio rerio GN=fam91a1 PE=2 SV=2,2.5,22.516925,22.16166667,21.100375,22.575875,21.25196667,21.6216,21.92632222,21.81648056,0.58,-0.619,0.26 
Q6TGS6,yars,">sp|Q6TGS6|SYYC_DANRE Tyrosine--tRNA ligase, cytoplasmic OS=Danio rerio GN=yars PE=2 SV=2",28.2,23.48205,22.43726667,25.025825,23.23665,20.9153,24.617925,23.64838056,22.92329167,0.19,-0.215,0.65 
Q6TGT3,dynlt3,>tr|Q6TGT3|Q6TGT3_DANRE Dynlt3 protein OS=Danio rerio GN=dynlt3 PE=2 SV=1,29.6,23.09085,22.14556667,23.495575,22.80115,22.37913333,23.449225,22.91066389,22.87650278,0.14,0.210,0.73 
Q6TGT9,srsf5a,">tr|Q6TGT9|Q6TGT9_DANRE Splicing factor, arginine/serine-rich 5 OS=Danio rerio GN=srsf5a PE=2 SV=1",12,23.6699,22.38363333,25.377075,23.929225,22.41533333,24.945325,23.81020278,23.76329444,1.45,0.674,0.04 
Q6TGV5,psmd10,>tr|Q6TGV5|Q6TGV5_DANRE Gankyrin OS=Danio rerio GN=psmd10 PE=2 SV=1,13.7,23.27655,21.17576667,21.55375,22.832225,20.60386667,21.44575,22.00202222,21.62728056,0.37,0.139,0.43 
Q6TGV6,psma5,>tr|Q6TGV6|Q6TGV6_DANRE Proteasome subunit alpha type OS=Danio rerio GN=psma5 PE=2 SV=1,57.7,26.988625,27.4522,27.2254,27.208675,27.5668,26.788,27.222075,27.187825,0.65,-0.607,0.23 
Q6TGV7,abracl,>sp|Q6TGV7|ABRAL_DANRE Costars family protein ABRACL OS=Danio rerio GN=abracl PE=3 SV=1,46.9,23.599425,21.52196667,27.079425,23.255725,20.9637,27.248625,24.06693889,23.82268333,0.41,-0.596,0.39 
Q6TGW5,ostf1,>sp|Q6TGW5|OSTF1_DANRE Osteoclast-stimulating factor 1 OS=Danio rerio GN=ostf1 PE=2 SV=1,37.4,22.923925,23.96623333,25.18785,21.845175,21.37623333,24.94245,24.02600278,22.72128611,1.10,-1.066,0.08 
Q6TGW9,neil1,>tr|Q6TGW9|Q6TGW9_DANRE Nei endonuclease VIII-like 1 OS=Danio rerio GN=neil1 PE=2 SV=1,5.3,22.443125,21.7309,20.318275,22.30465,20.44853333,21.57185,21.49743333,21.44167778,0.97,-1.127,0.11 
Q6TGY8,emc2,>sp|Q6TGY8|EMC2_DANRE ER membrane protein complex subunit 2 OS=Danio rerio GN=emc2 PE=2 SV=1,11.8,22.709725,21.04383333,21.52525,22.62565,21.58763333,20.918175,21.75960278,21.71048611,2.61,-1.106,0.00 
Q6TGZ7,hn1b,>tr|Q6TGZ7|Q6TGZ7_DANRE HN1 protein OS=Danio rerio GN=hn1b PE=2 SV=1,41.3,22.69445,22.02416667,23.119175,24.776525,21.58113333,24.628675,22.61259722,23.66211111,1.83,-1.351,0.01 
Q6TH01,si:dkey-29f10.1,>sp|Q6TH01|C10_DANRE Protein C10 OS=Danio rerio GN=si:dkey-29f10.1 PE=2 SV=1,28.7,22.917375,21.9176,20.89535,22.4738,20.90846667,21.5431,21.91010833,21.64178889,3.57,1.552,0.00 
Q6TH03,gng5,>tr|Q6TH03|Q6TH03_DANRE Guanine nucleotide-binding protein subunit gamma OS=Danio rerio GN=gng5 PE=2 SV=1,48.5,22.132725,21.81856667,24.199225,22.284625,20.80573333,22.88675,22.71683889,21.99236944,0.28,-0.164,0.52 
Q6TH07,flot1b,>tr|Q6TH07|Q6TH07_DANRE Flotillin 1 OS=Danio rerio GN=flot1b PE=2 SV=1,30.4,24.7016,23.2111,26.1227,23.66395,26.21193333,26.623325,24.67846667,25.49973611,0.33,-0.450,0.47 
Q6TH20,drg2,>tr|Q6TH20|Q6TH20_DANRE Developmentally regulated GTP binding protein 2 OS=Danio rerio GN=drg2 PE=2 SV=1,15.7,22.937825,21.6238,22.518175,22.968125,21.35423333,23.269525,22.35993333,22.53062778,0.21,-0.195,0.62 
Q6TH22,ddi2,>sp|Q6TH22|DDI2_DANRE Protein DDI1 homolog 2 OS=Danio rerio GN=ddi2 PE=2 SV=1,20,22.710075,22.8532,23.441775,22.9147,23.21006667,22.594725,23.00168333,22.90649722,0.22,0.395,0.60 
Q6TH29,chp1,>tr|Q6TH29|Q6TH29_DANRE Calcium binding protein P22 OS=Danio rerio GN=chp1 PE=2 SV=1,10.7,22.28585,21.2242,21.608075,22.258675,21.97546667,21.773925,21.70604167,22.00268889,1.12,0.456,0.08 
Q6TH32,cfl1,>tr|Q6TH32|Q6TH32_DANRE Muscle cofilin 2 OS=Danio rerio GN=cfl1 PE=2 SV=1,57,27.7717,28.33723333,27.592525,27.033275,28.21773333,28.4385,27.90048611,27.89650278,0.48,-0.127,0.33 
Q6TLF6,rgn,>sp|Q6TLF6|RGN_DANRE Regucalcin OS=Danio rerio GN=rgn PE=2 SV=1,18.6,22.654325,21.31553333,23.6421,23.295525,20.1793,21.568975,22.53731944,21.68126667,0.30,0.050,0.50 
Q6TLG8,rps3,>tr|Q6TLG8|Q6TLG8_DANRE Ribosomal protein S3 OS=Danio rerio GN=rps3 PE=2 SV=1,73.5,27.6733,28.7624,28.372175,28.549875,29.08063333,28.8113,28.26929167,28.81393611,0.15,-0.152,0.71 
Q6TNP9,tuba8l,>tr|Q6TNP9|Q6TNP9_DANRE OTTDARP00000020830 OS=Danio rerio GN=tuba8l PE=2 SV=1,48.8,25.466875,25.86086667,27.2795,25.430975,25.8609,26.768625,26.20241389,26.02016667,0.67,-0.738,0.21 
Q6TNR0,rnaseh2a,>tr|Q6TNR0|Q6TNR0_DANRE Ribonuclease OS=Danio rerio GN=rnaseh2a PE=2 SV=1,12.7,22.181975,21.70923333,21.011425,22.956,22.3237,21.096075,21.63421111,22.12525833,0.52,1.382,0.30 
Q6TNS5,MLC3SM,">tr|Q6TNS5|Q6TNS5_DANRE Myosin light chain alkali, smooth-muscle isoform OS=Danio rerio GN=MLC3SM PE=2 SV=1",55.6,30.3955,29.93383333,29.5759,30.204125,30.16113333,29.283475,29.96841111,29.88291111,0.85,-1.190,0.14 
Q6TNT8,gnai2a,">tr|Q6TNT8|Q6TNT8_DANRE Guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2 OS=Danio rerio GN=gnai2a PE=2 SV=1",49,24.53125,26.8972,26.409625,25.38425,26.71226667,25.992075,25.946025,26.02953056,0.42,-0.422,0.38 
Q6TNT9,gdi2,>tr|Q6TNT9|Q6TNT9_DANRE GDP dissociation inhibitor 2 OS=Danio rerio GN=gdi2 PE=2 SV=1,73.9,29.715475,29.71166667,29.814825,29.57155,29.72203333,30.01045,29.74732222,29.76801111,0.96,0.401,0.11 
Q6TNU6,dldh,>tr|Q6TNU6|Q6TNU6_DANRE Dihydrolipoyl dehydrogenase OS=Danio rerio GN=dldh PE=2 SV=1,36.1,23.72705,26.51333333,26.5169,23.465725,26.49623333,25.912175,25.58576111,25.29137778,0.56,-0.610,0.28 
Q6TNV0,cox4i1,>tr|Q6TNV0|Q6TNV0_DANRE Cytochrome c oxidase subunit IV isoform 1 OS=Danio rerio GN=cox4i1 PE=2 SV=1,39.1,23.454825,26.17516667,26.487425,22.344175,26.34343333,26.267475,25.37247222,24.98502778,0.31,0.094,0.49 
Q6TNW3,abce1,">tr|Q6TNW3|Q6TNW3_DANRE ATP-binding cassette, sub-family E (OABP), member 1 OS=Danio rerio GN=abce1 PE=2 SV=1",18.2,24.011375,21.50766667,23.790025,24.26525,23.16876667,24.17365,23.10302222,23.86922222,0.64,-0.689,0.23 
Q6WFZ4,mtx2,>tr|Q6WFZ4|Q6WFZ4_DANRE Metaxin 2 OS=Danio rerio GN=mtx2 PE=2 SV=1,18.2,22.08585,21.66206667,21.2765,22.45635,20.99676667,23.1671,21.67480556,22.20673889,0.29,-0.853,0.51 
Q6XG62,icn,>tr|Q6XG62|Q6XG62_DANRE Protein S100 OS=Danio rerio GN=icn PE=2 SV=1,63.2,32.914925,33.29836667,32.752075,32.558925,32.99696667,32.673375,32.98845556,32.74308889,0.47,0.470,0.34 
